Time,x,y,yaw,v,acc,steer,Lat,Long,Alt,Roll,Pitch,Yaw,AngVel
140.594837044,233.80860900878906,-38.04458999633789,-89.33537292480472,2.5110040269282763e-07,-9.094201134903717e-08,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-9.943246920274262e-11
140.744837046,233.80860900878906,-38.04458999633789,-89.33537292480472,1.9159416808633978e-07,-7.2856114230952664e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,1.0809173001113948e-10
140.794837047,233.80860900878906,-38.04458999633789,-89.33537292480472,2.747837584138324e-07,-3.6679260169871225e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-9.770772385619964e-11
140.894837049,233.80860900878906,-38.04458999633789,-89.33537292480472,2.0218284646489337e-07,-9.164510785702038e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-3.255862940365617e-11
140.99483705,233.80860900878906,-38.04458999633789,-89.33537292480472,2.7036398364543857e-07,-3.853526445662305e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.8186485650772966e-10
141.044837051,233.80860900878906,-38.04458999633789,-89.33537292480472,1.647520235792399e-07,-4.041665866470952e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.909881419681625e-10
141.094837052,233.80860900878906,-38.04458999633789,-89.33537292480472,1.5170408573794703e-07,-7.043034498795486e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,2.674388488443924e-10
141.194837053,233.80860900878906,-38.04458999633789,-89.33537292480472,1.715781365874136e-07,-5.03410539075092e-07,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.2744363897532196e-10
141.294837055,233.80860900878906,-38.04458999633789,-89.33537292480472,2.7035451921619824e-07,-8.605494729829006e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-4.635961059484828e-11
141.344837055,233.80860900878906,-38.04458999633789,-89.33537292480472,1.7130783191987575e-07,-4.089531435313211e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-6.36672992104792e-10
141.394837056,233.80860900878906,-38.04458999633789,-89.33537292480472,2.4101166218315484e-07,-3.0974153596434762e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-2.862915737811278e-10
141.494837058,233.80860900878906,-38.04458999633789,-89.33537292480472,1.6366912802823208e-07,-6.65451771867615e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-6.171403943433518e-10
141.544837058,233.80860900878906,-38.04458999633789,-89.33537292480472,1.860650371554584e-07,-8.546984411547674e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,2.5399632397338223e-10
141.694837061,233.80860900878906,-38.04458999633789,-89.33537292480472,1.888494267632268e-07,-7.018360078283052e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-6.819214637410198e-11
141.744837061,233.80860900878906,-38.04458999633789,-89.33537292480472,1.6892073517738027e-07,-4.1051346145828055e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-1.1586392956175473e-10
141.844837063,233.80860900878906,-38.04458999633789,-89.33537292480472,2.560575467214221e-07,-3.951361142256868e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-8.455997013712135e-11
141.944837064,233.80860900878906,-38.04458999633789,-89.33537292480472,1.8024788062120933e-07,-6.695529029561921e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,4.276198839470169e-11
141.994837065,233.80860900878906,-38.04458999633789,-89.33537292480472,1.7274963681757072e-07,-6.722306668701151e-06,-0.07218450453003644,-0.00034174970937783655,0.0021003623208471762,2.3919622898101807,-0.06381224840879439,-0.02766226418316365,-89.33537292480472,-5.668032709849058e-11
